10.026599,0.104835,10.285242,0.200532,-48.447635,1.204578,-0.968953
36.564215,0.353486,19.059179,0.731284,4.767559,0.126015,0.095351
44.491269,0.534759,19.949220,0.889825,13.763976,0.321673,0.275280
8.391742,0.219125,5.758501,0.167835,-62.181740,1.667626,-1.243635
32.347909,0.179505,26.680822,0.646958,32.442265,0.715471,0.648845
49.816082,0.647957,22.388294,0.996322,-6.967305,0.007805,-0.139346
